price
40.0
68.0
95.0
40.0
165.0
54.0
65.0
39.0
69.0
50.0
120.0
34.0
250.0
55.0
120.0
25.0
77.0
23.0
100.0
115.0
40.0
44.0
29.0
68.0
45.0
30.0
49.0
200.0
60.0
70.0
78.0
125.0
80.0
102.0
77.0
58.0
42.0
120.0
70.0
85.0
35.0
64.0
95.0
95.0
61.0
59.0
100.0
72.0
160.0
45.0
55.0
37.0
99.0
34.0
49.0
45.0
150.0
30.0
42.0
63.0
70.0
49.0
59.0
77.0
29.0
147.0
240.0
80.0
29.0
47.0
65.0
50.0
115.0
100.0
55.0
119.0
65.0
39.0
24.0
60.0
350.0
36.0
39.0
140.0
99.0
100.0
170.0
45.0
140.0
130.0
100.0
21.0
55.0
90.0
86.0
60.0
35.0
95.0
65.0
38.0
60.0
89.0
49.0
75.0
105.0
28.0
30.0
95.0
135.0
125.0
80.0
99.0
110.0
52.0
50.0
62.0
110.0
95.0
77.0
130.0
25.0
77.0
60.0
55.0
146.0
59.0
56.0
73.0
68.0
54.0
199.0
29.0
70.0
68.0
38.0
80.0
40.0
38.0
38.0
105.0
50.0
45.0
33.0
102.0
104.0
104.0
85.0
23.0
24.0
29.0
65.0
75.0
140.0
76.0
117.0
40.0
79.0
73.0
85.0
75.0
31.0
280.0
52.0
99.0
38.0
62.0
175.0
20.0
76.0
65.0
50.0
45.0
107.0
57.0
62.0
54.0
50.0
158.0
51.0
27.0
79.0
65.0
49.0
63.0
125.0
38.0
90.0
26.0
80.0
65.0
80.0
115.0
90.0
79.0
49.0
32.0
60.0
55.0
29.0
50.0
49.0
33.0
137.0
35.0
48.0
360.0
55.0
65.0
37.0
110.0
47.0
100.0
74.0
55.0
53.0
165.0
62.0
65.0
65.0
38.0
43.0
78.0
62.0
55.0
39.0
21.0
40.0
66.0
50.0
54.0
120.0
40.0
120.0
20.0
79.0
70.0
39.0
30.0
40.0
40.0
99.0
75.0
80.0
55.0
25.0
155.0
100.0
35.0
49.0
48.0
60.0
14.0
33.0
35.0
50.0
40.0
48.0
40.0
70.0
189.0
20.0
30.0
52.0
20.0
97.0
25.0
42.0
30.0
54.0
39.0
36.0
46.0
90.0
60.0
44.0
45.0
69.0
56.0
65.0
40.0
199.0
42.0
59.0
130.0
65.0
80.0
84.0
79.0
63.0
25.0
49.0
80.0
124.0
49.0
79.0
23.0
33.0
25.0
39.0
84.0
33.0
99.0
76.0
58.0
35.0
124.0
70.0
33.0
145.0
49.0
30.0
30.0
81.0
50.0
68.0
40.0
100.0
60.0
95.0
39.0
95.0
34.0
68.0
45.0
49.0
100.0
64.0
69.0
64.0
45.0
80.0
25.0
22.0
50.0
120.0
39.0
58.0
110.0
29.0
58.0
55.0
54.0
28.0
296.0
35.0
80.0
35.0
80.0
150.0
94.0
40.0
49.0
90.0
69.0
110.0
60.0
250.0
66.0
80.0
30.0
55.0
80.0
199.0
30.0
110.0
90.0
57.0
69.0
95.0
49.0
61.0
69.0
40.0
65.0
19.0
210.0
50.0
33.0
40.0
90.0
35.0
60.0
59.0
60.0
30.0
69.0
62.0
55.0
50.0
25.0
38.0
55.0
30.0
65.0
100.0
60.0
125.0
40.0
76.0
75.0
38.0
29.0
67.0
150.0
99.0
139.0
25.0
99.0
300.0
30.0
65.0
125.0
75.0
30.0
65.0
235.0
43.0
49.0
40.0
50.0
40.0
54.0
65.0
180.0
42.0
59.0
110.0
199.0
100.0
58.0
65.0
59.0
199.0
75.0
35.0
45.0
95.0
35.0
23.0
34.0
70.0
47.0
100.0
95.0
50.0
65.0
150.0
40.0
80.0
90.0
60.0
107.0
50.0
95.0
69.0
30.0
46.0
51.0
45.0
49.0
85.0
30.0
49.0
75.0
35.0
105.0
35.0
250.0
65.0
130.0
100.0
35.0
60.0
50.0
20.0
100.0
45.0
55.0
90.0
55.0
55.0
94.0
70.0
250.0
40.0
49.0
30.0
170.0
80.0
70.0
75.0
40.0
49.0
45.0
22.0
45.0
50.0
50.0
30.0
59.0
60.0
78.0
72.0
120.0
60.0
45.0
40.0
70.0
58.0
390.0
49.0
64.0
63.0
85.0
79.0
40.0
60.0
70.0
109.0
75.0
50.0
65.0
120.0
75.0
30.0
70.0
95.0
15.0
36.0
57.0
39.0
69.0
90.0
115.0
80.0
29.0
108.0
69.0
50.0
30.0
23.0
99.0
40.0
25.0
93.0
210.0
22.0
99.0
55.0
30.0
106.0
59.0
55.0
169.0
85.0
81.0
42.0
55.0
30.0
62.0
69.0
97.0
99.0
30.0
50.0
79.0
23.0
60.0
130.0
60.0
62.0
20.0
76.0
147.0
40.0
30.0
26.0
25.0
50.0
50.0
120.0
150.0
75.0
89.0
65.0
80.0
75.0
49.0
59.0
84.0
35.0
65.0
100.0
25.0
35.0
80.0
39.0
8.0
250.0
125.0
189.0
65.0
35.0
110.0
50.0
25.0
22.0
21.0
45.0
64.0
49.0
50.0
35.0
32.0
40.0
59.0
80.0
140.0
48.0
24.0
60.0
60.0
75.0
49.0
38.0
50.0
12.0
27.0
199.0
45.0
120.0
55.0
43.0
21.0
50.0
41.0
40.0
30.0
54.0
20.0
190.0
31.0
40.0
100.0
30.0
85.0
80.0
45.0
24.0
34.0
40.0
80.0
55.0
69.0
72.0
34.0
40.0
80.0
58.0
69.0
34.0
50.0
35.0
50.0
43.0
125.0
54.0
40.0
70.0
30.0
20.0
250.0
155.0
35.0
79.0
84.0
62.0
25.0
80.0
40.0
50.0
55.0
60.0
58.0
40.0
63.0
59.0
50.0
50.0
25.0
30.0
9.0
60.0
40.0
55.0
55.0
108.0
125.0
115.0
24.0
35.0
30.0
57.0
100.0
50.0
70.0
35.0
45.0
30.0
35.0
75.0
89.0
38.0
23.0
20.0
45.0
28.0
80.0
70.0
49.0
36.0
55.0
51.0
175.0
50.0
250.0
40.0
85.0
50.0
53.0
95.0
75.0
60.0
91.0
200.0
25.0
120.0
79.0
40.0
59.0
20.0
65.0
50.0
50.0
115.0
50.0
42.0
35.0
38.0
44.0
60.0
43.0
76.0
21.0
23.0
55.0
120.0
37.0
32.0
75.0
49.0
38.0
29.0
65.0
64.0
104.0
75.0
35.0
40.0
43.0
100.0
95.0
49.0
22.0
50.0
47.0
70.0
35.0
20.0
48.0
65.0
49.0
45.0
28.0
50.0
33.0
37.0
79.0
159.0
65.0
115.0
53.0
40.0
75.0
120.0
40.0
60.0
47.0
64.0
40.0
70.0
120.0
90.0
37.0
30.0
189.0
29.0
29.0
90.0
59.0
74.0
99.0
130.0
105.0
95.0
34.0
50.0
34.0
35.0
79.0
220.0
50.0
90.0
50.0
80.0
42.0
46.0
66.0
121.0
35.0
20.0
45.0
33.0
58.0
130.0
57.0
75.0
85.0
24.0
25.0
55.0
250.0
50.0
52.0
19.0
79.0
129.0
72.0
30.0
120.0
65.0
55.0
172.0
90.0
21.0
37.0
50.0
100.0
25.0
35.0
29.0
25.0
90.0
28.0
60.0
95.0
55.0
80.0
45.0
25.0
39.0
63.0
69.0
57.0
40.0
150.0
125.0
50.0
30.0
50.0
56.0
75.0
40.0
40.0
78.0
40.0
50.0
70.0
2500.0
50.0
45.0
65.0
35.0
29.0
37.0
29.0
65.0
93.0
60.0
50.0
40.0
42.0
80.0
113.0
49.0
66.0
35.0
47.0
44.0
19.0
75.0
66.0
45.0
49.0
39.0
30.0
50.0
54.0
108.0
100.0
65.0
60.0
42.0
50.0
140.0
31.0
70.0
35.0
39.0
140.0
39.0
60.0
47.0
25.0
49.0
50.0
125.0
40.0
29.0
55.0
33.0
25.0
52.0
122.0
60.0
250.0
95.0
49.0
64.0
90.0
30.0
43.0
50.0
34.0
80.0
40.0
60.0
40.0
58.0
35.0
160.0
142.0
45.0
200.0
35.0
120.0
50.0
17.0
15.0
12.0
9.0
65.0
28.0
39.0
45.0
66.0
123.0
99.0
43.0
38.0
43.0
34.0
150.0
27.0
50.0
40.0
190.0
95.0
61.0
25.0
55.0
80.0
60.0
60.0
45.0
120.0
90.0
50.0
120.0
63.0
114.0
105.0
100.0
95.0
215.0
79.0
54.0
129.0
85.0
54.0
85.0
160.0
57.0
33.0
27.0
30.0
49.0
150.0
60.0
45.0
35.0
30.0
85.0
50.0
64.0
55.0
50.0
56.0
580.0
54.0
65.0
42.0
65.0
120.0
33.0
72.0
40.0
40.0
128.0
27.0
30.0
65.0
85.0
20.0
24.0
50.0
30.0
89.0
39.0
58.0
65.0
35.0
95.0
30.0
28.0
65.0
75.0
42.0
100.0
65.0
40.0
25.0
30.0
74.0
65.0
55.0
60.0
32.0
65.0
16.0
80.0
40.0
40.0
37.0
57.0
200.0
38.0
28.0
90.0
54.0
45.0
40.0
55.0
63.0
75.0
45.0
80.0
65.0
55.0
40.0
52.0
26.0
65.0
85.0
83.0
50.0
131.0
48.0
55.0
65.0
32.0
40.0
179.0
40.0
30.0
70.0
43.0
105.0
65.0
100.0
60.0
40.0
75.0
59.0
90.0
90.0
35.0
30.0
95.0
80.0
20.0
50.0
25.0
34.0
55.0
60.0
322.0
50.0
89.0
80.0
39.0
96.0
16.0
59.0
60.0
25.0
40.0
48.0
50.0
20.0
65.0
35.0
105.0
30.0
43.0
47.0
30.0
32.0
60.0
59.0
70.0
35.0
100.0
45.0
80.0
30.0
29.0
105.0
40.0
59.0
125.0
56.0
69.0
57.0
27.0
75.0
65.0
65.0
59.0
944.0
60.0
54.0
46.0
59.0
39.0
40.0
65.0
30.0
53.0
45.0
25.0
52.0
29.0
47.0
20.0
35.0
110.0
50.0
50.0
27.0
100.0
200.0
148.0
38.0
89.0
66.0
45.0
65.0
35.0
27.0
125.0
26.0
29.0
72.0
85.0
110.0
80.0
40.0
40.0
45.0
50.0
48.0
22.0
39.0
42.0
29.0
25.0
102.0
50.0
44.0
86.0
35.0
49.0
25.0
29.0
55.0
30.0
70.0
35.0
25.0
28.0
57.0
54.0
35.0
35.0
70.0
36.0
44.0
53.0
50.0
78.0
79.0
20.0
55.0
30.0
100.0
38.0
28.0
60.0
144.0
62.0
32.0
50.0
80.0
24.0
38.0
75.0
79.0
35.0
90.0
77.0
38.0
40.0
45.0
29.0
99.0
49.0
85.0
45.0
65.0
50.0
90.0
28.0
39.0
45.0
49.0
21.0
95.0
60.0
50.0
60.0
99.0
50.0
20.0
38.0
69.0
39.0
80.0
75.0
20.0
29.0
30.0
70.0
32.0
60.0
50.0
30.0
45.0
40.0
80.0
90.0
29.0
40.0
40.0
30.0
30.0
50.0
60.0
20.0
25.0
19.0
105.0
40.0
65.0
18.0
85.0
60.0
39.0
34.0
65.0
25.0
15.0
25.0
30.0
45.0
45.0
30.0
25.0
32.0
43.0
50.0
80.0
40.0
26.0
60.0
40.0
95.0
23.0
150.0
30.0
50.0
65.0
30.0
43.0
50.0
60.0
40.0
50.0
110.0
26.0
18.0
33.0
38.0
130.0
28.0
32.0
70.0
35.0
39.0
28.0
32.0
28.0
45.0
60.0
29.0
85.0
38.0
42.0
60.0
50.0
20.0
69.0
40.0
65.0
55.0
23.0
30.0
42.0
198.0
69.0
24.0
53.0
70.0
50.0
55.0
30.0
65.0
35.0
29.0
90.0
70.0
75.0
100.0
89.0
45.0
40.0
40.0
55.0
45.0
30.0
40.0
25.0
45.0
32.0
50.0
45.0
78.0
45.0
80.0
69.0
40.0
30.0
49.0
70.0
25.0
55.0
99.0
80.0
35.0
60.0
95.0
18.0
119.0
75.0
35.0
44.0
44.0
65.0
39.0
41.0
100.0
55.0
69.0
130.0
240.0
52.0
70.0
105.0
650.0
55.0
85.0
77.0
25.0
145.0
35.0
25.0
45.0
46.0
110.0
24.0
65.0
33.0
55.0
85.0
240.0
41.0
99.0
59.0
40.0
15.0
37.0
28.0
34.0
65.0
150.0
35.0
20.0
55.0
28.0
70.0
70.0
450.0
59.0
130.0
44.0
80.0
38.0
200.0
263.0
22.0
55.0
15.0
32.0
80.0
40.0
42.0
42.0
49.0
43.0
76.0
65.0
85.0
58.0
120.0
70.0
30.0
60.0
50.0
75.0
120.0
140.0
60.0
20.0
72.0
50.0
45.0
55.0
50.0
68.0
30.0
41.0
60.0
25.0
80.0
28.0
40.0
90.0
49.0
90.0
23.0
80.0
30.0
34.0
169.0
160.0
60.0
99.0
40.0
120.0
35.0
250.0
72.0
38.0
25.0
25.0
31.0
55.0
42.0
57.0
90.0
110.0
25.0
50.0
35.0
40.0
65.0
59.0
45.0
42.0
70.0
100.0
40.0
60.0
21.0
25.0
25.0
40.0
50.0
48.0
95.0
46.0
35.0
100.0
94.0
32.0
80.0
150.0
49.0
47.0
30.0
32.0
154.0
55.0
35.0
74.0
26.0
49.0
49.0
70.0
99.0
49.0
25.0
30.0
99.0
40.0
57.0
20.0
120.0
60.0
32.0
27.0
150.0
150.0
49.0
38.0
30.0
55.0
55.0
42.0
99.0
32.0
85.0
33.0
50.0
28.0
20.0
29.0
175.0
43.0
66.0
80.0
70.0
49.0
99.0
59.0
25.0
40.0
40.0
60.0
140.0
40.0
25.0
35.0
30.0
190.0
65.0
60.0
75.0
57.0
40.0
25.0
185.0
65.0
24.0
43.0
45.0
34.0
50.0
35.0
34.0
192.0
40.0
25.0
65.0
38.0
90.0
65.0
100.0
70.0
80.0
79.0
43.0
47.0
75.0
85.0
27.0
48.0
70.0
135.0
37.0
46.0
49.0
40.0
45.0
52.0
110.0
45.0
25.0
60.0
40.0
79.0
45.0
35.0
100.0
135.0
85.0
49.0
80.0
45.0
39.0
69.0
60.0
115.0
46.0
45.0
84.0
60.0
65.0
48.0
88.0
49.0
48.0
20.0
35.0
71.0
30.0
22.0
55.0
57.0
75.0
40.0
75.0
64.0
70.0
100.0
280.0
170.0
75.0
40.0
64.0
69.0
58.0
53.0
59.0
35.0
38.0
26.0
32.0
79.0
65.0
118.0
390.0
39.0
99.0
30.0
40.0
49.0
95.0
52.0
50.0
80.0
70.0
50.0
43.0
50.0
55.0
39.0
75.0
35.0
50.0
95.0
175.0
28.0
100.0
60.0
39.0
70.0
60.0
60.0
80.0
199.0
80.0
30.0
35.0
85.0
50.0
30.0
32.0
60.0
70.0
59.0
125.0
27.0
115.0
30.0
62.0
25.0
59.0
95.0
80.0
49.0
25.0
45.0
100.0
49.0
67.0
43.0
60.0
50.0
100.0
39.0
110.0
160.0
59.0
50.0
25.0
95.0
43.0
68.0
45.0
60.0
27.0
50.0
90.0
42.0
25.0
70.0
69.0
35.0
67.0
43.0
40.0
35.0
23.0
40.0
59.0
59.0
54.0
100.0
45.0
45.0
130.0
40.0
23.0
25.0
80.0
30.0
42.0
21.0
68.0
45.0
55.0
60.0
95.0
65.0
55.0
90.0
180.0
120.0
100.0
56.0
70.0
53.0
55.0
73.0
35.0
65.0
99.0
20.0
25.0
45.0
76.0
110.0
25.0
40.0
20.0
52.0
60.0
15.0
115.0
53.0
30.0
45.0
120.0
156.0
55.0
26.0
250.0
39.0
40.0
25.0
30.0
70.0
45.0
30.0
25.0
36.0
55.0
68.0
40.0
60.0
35.0
25.0
25.0
180.0
30.0
26.0
30.0
98.0
38.0
48.0
36.0
35.0
26.0
56.0
42.0
25.0
44.0
200.0
36.0
75.0
170.0
86.0
29.0
50.0
29.0
65.0
35.0
45.0
50.0
120.0
120.0
45.0
60.0
60.0
80.0
35.0
50.0
80.0
42.0
90.0
50.0
55.0
32.0
23.0
40.0
37.0
60.0
30.0
75.0
50.0
60.0
44.0
40.0
55.0
46.0
70.0
400.0
35.0
45.0
60.0
65.0
75.0
80.0
54.0
35.0
130.0
100.0
39.0
125.0
48.0
35.0
40.0
25.0
66.0
60.0
25.0
70.0
64.0
50.0
100.0
79.0
89.0
35.0
20.0
59.0
50.0
40.0
95.0
50.0
69.0
65.0
37.0
39.0
90.0
60.0
25.0
25.0
35.0
40.0
90.0
50.0
40.0
30.0
35.0
100.0
60.0
30.0
150.0
25.0
26.0
40.0
57.0
49.0
100.0
500.0
32.0
32.0
80.0
45.0
67.0
30.0
42.0
70.0
50.0
26.0
42.0
59.0
60.0
35.0
50.0
45.0
70.0
50.0
50.0
43.0
49.0
80.0
129.0
150.0
75.0
40.0
45.0
96.0
55.0
35.0
78.0
70.0
160.0
33.0
160.0
49.0
22.0
30.0
15.0
68.0
40.0
30.0
50.0
80.0
40.0
120.0
69.0
550.0
40.0
45.0
69.0
25.0
45.0
75.0
39.0
39.0
25.0
66.0
60.0
70.0
30.0
44.0
50.0
150.0
22.0
40.0
63.0
29.0
80.0
50.0
50.0
23.0
30.0
25.0
59.0
99.0
30.0
59.0
33.0
39.0
30.0
25.0
33.0
190.0
99.0
65.0
49.0
96.0
35.0
30.0
29.0
135.0
22.0
30.0
119.0
52.0
39.0
41.0
38.0
80.0
66.0
30.0
140.0
130.0
95.0
60.0
55.0
139.0
70.0
55.0
94.0
30.0
59.0
49.0
47.0
15.0
46.0
40.0
59.0
99.0
40.0
65.0
72.0
55.0
22.0
85.0
180.0
54.0
25.0
120.0
45.0
48.0
32.0
53.0
28.0
55.0
30.0
25.0
62.0
60.0
25.0
59.0
35.0
75.0
150.0
37.0
36.0
25.0
55.0
50.0
40.0
27.0
76.0
30.0
55.0
30.0
35.0
38.0
39.0
65.0
58.0
50.0
25.0
49.0
180.0
39.0
39.0
110.0
55.0
55.0
39.0
40.0
60.0
30.0
45.0
49.0
56.0
50.0
45.0
29.0
52.0
80.0
100.0
35.0
29.0
75.0
40.0
35.0
25.0
24.0
80.0
25.0
50.0
23.0
67.0
85.0
27.0
20.0
60.0
60.0
75.0
80.0
150.0
30.0
99.0
32.0
25.0
40.0
35.0
60.0
40.0
27.0
99.0
40.0
60.0
50.0
69.0
105.0
62.0
92.0
45.0
75.0
80.0
29.0
40.0
30.0
80.0
15.0
90.0
37.0
25.0
35.0
105.0
75.0
75.0
41.0
10.0
55.0
34.0
120.0
69.0
35.0
190.0
40.0
90.0
34.0
33.0
24.0
37.0
35.0
60.0
80.0
67.0
36.0
200.0
30.0
42.0
38.0
50.0
55.0
50.0
25.0
50.0
50.0
69.0
60.0
25.0
30.0
55.0
56.0
116.0
28.0
39.0
49.0
160.0
55.0
49.0
15.0
75.0
105.0
105.0
35.0
90.0
150.0
56.0
45.0
150.0
60.0
16.0
30.0
45.0
40.0
40.0
35.0
22.0
144.0
25.0
20.0
30.0
80.0
191.0
35.0
85.0
40.0
41.0
130.0
19.0
150.0
65.0
70.0
42.0
10.0
85.0
65.0
35.0
21.0
170.0
16.0
50.0
70.0
24.0
28.0
80.0
50.0
50.0
41.0
25.0
53.0
60.0
42.0
29.0
60.0
30.0
25.0
29.0
79.0
33.0
15.0
24.0
155.0
20.0
65.0
23.0
35.0
25.0
50.0
35.0
25.0
35.0
88.0
100.0
150.0
43.0
35.0
35.0
135.0
70.0
39.0
148.0
25.0
25.0
69.0
50.0
75.0
77.0
68.0
50.0
25.0
190.0
55.0
25.0
95.0
48.0
20.0
70.0
69.0
48.0
17.0
77.0
79.0
50.0
48.0
49.0
35.0
22.0
138.0
37.0
29.0
39.0
29.0
80.0
25.0
20.0
139.0
45.0
20.0
73.0
43.0
72.0
28.0
30.0
25.0
25.0
60.0
45.0
130.0
60.0
70.0
110.0
60.0
50.0
50.0
30.0
25.0
36.0
30.0
35.0
48.0
40.0
250.0
35.0
49.0
23.0
95.0
140.0
60.0
170.0
129.0
40.0
25.0
25.0
70.0
75.0
22.0
30.0
30.0
25.0
120.0
65.0
115.0
25.0
100.0
35.0
55.0
35.0
79.0
90.0
115.0
40.0
29.0
25.0
35.0
29.0
36.0
40.0
38.0
38.0
64.0
32.0
75.0
200.0
53.0
43.0
110.0
89.0
69.0
65.0
100.0
45.0
35.0
35.0
68.0
65.0
16.0
50.0
45.0
30.0
32.0
60.0
110.0
40.0
80.0
25.0
70.0
20.0
65.0
40.0
32.0
27.0
50.0
16.0
75.0
50.0
40.0
50.0
39.0
110.0
20.0
59.0
35.0
50.0
25.0
45.0
30.0
50.0
17.0
25.0
110.0
40.0
153.0
116.0
27.0
50.0
24.0
40.0
20.0
26.0
60.0
50.0
35.0
20.0
30.0
50.0
39.0
15.0
50.0
35.0
40.0
96.0
40.0
50.0
35.0
100.0
115.0
39.0
30.0
115.0
40.0
51.0
115.0
150.0
55.0
150.0
33.0
64.0
35.0
30.0
50.0
160.0
52.0
55.0
70.0
40.0
155.0
50.0
30.0
35.0
200.0
65.0
35.0
100.0
110.0
30.0
25.0
49.0
59.0
85.0
30.0
30.0
45.0
110.0
65.0
38.0
85.0
100.0
40.0
38.0
60.0
24.0
110.0
99.0
90.0
39.0
82.0
55.0
39.0
38.0
39.0
55.0
45.0
79.0
39.0
39.0
45.0
25.0
25.0
102.0
39.0
27.0
80.0
60.0
70.0
25.0
62.0
22.0
28.0
21.0
99.0
27.0
90.0
60.0
25.0
30.0
68.0
30.0
28.0
36.0
85.0
60.0
55.0
30.0
95.0
69.0
35.0
30.0
25.0
70.0
89.0
32.0
25.0
30.0
50.0
50.0
128.0
100.0
